Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.1280731707317,56.5641219512195,57.0026585365854,57.4431951219512,57.882243902439,58.3152682926829,58.7382926829268,59.1463170731707,59.5358536585366,59.9038780487805,60.2449024390244,60.5544146341463,60.8354146341464,61.0929024390244,61.3329024390244,61.5648536585366,61.797243902439,62.0400731707317,62.3009024390244,62.585756097561,62.9037804878049,63.2636341463415,63.6588780487805,64.077512195122,64.5049268292683,64.9189512195122,65.2937804878049,65.6111951219512,65.8585853658537,67.9073170731707,68.2975609756098,68.5512195121951,68.1024390243903,67.1926829268293,66.0390243902439,65.790243902439,66.5439024390244,66.8926829268293,67.0512195121951,68.6560975609756,68.5585365853659,68.7073170731707,68.1560975609756,68.2560975609756,68.1536585365854,67.9560975609756,67.6951219512195,67.8951219512195,68.4512195121951,69.1024390243903,69.3,69.6024390243903,70.0024390243902,70.2024390243902,70.4024390243902,70.6512195121951,70.9512195121951,,
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.242,41.366,41.526,41.71,41.893,42.083,42.298,42.486,42.55,42.369,41.566,39.699,36.676,32.667,28.04,23.595,20.317,18.907,19.725,22.744,27.536,33.342,39.157,44.173,48.025,50.563,51.916,52.587,52.999,53.302,53.595,53.916,54.228,54.514,54.82,55.189,55.653,56.212,56.862,57.604,58.432,59.335,60.283,61.241,62.186,63.088,63.927,64.695,65.391,66.01,66.555,67.034,67.466,67.868,68.251,68.62,68.981,,
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.245,49.773,50.304,50.828,51.338,51.838,52.337,52.845,53.361,53.879,54.384,54.858,55.287,55.659,55.973,56.224,56.416,56.564,56.688,56.802,56.927,57.077,57.262,57.49,57.768,58.101,58.492,58.927,59.394,59.88,60.371,60.854,61.318,61.755,62.158,62.526,62.862,63.174,63.469,63.745,64.001,64.231,64.43,64.599,64.74,64.859,64.961,65.054,65.146,65.244,65.354,65.481,65.623,65.78,65.949,66.13,66.317,,
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,63.9512195121951,,,,,65.9512195121951,,,,,67.9512195121951,,,,,70.0363414634146,,,,,71.3365853658537,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.0018048780488,53.7367317073171,54.4850975609756,55.2473658536585,56.0235853658537,56.8232195121951,57.6581951219512,58.5265365853659,59.418243902439,60.3163658536585,62.1634146341463,62.6121951219512,63.009756097561,63.4073170731707,63.8048780487805,64.1536585365854,64.5024390243902,64.9,65.1975609756098,65.5463414634146,66.0463414634146,66.5463414634146,67.0951219512195,67.5463414634146,68.1951219512195,68.7951219512195,69.4463414634146,69.9975609756098,70.5487804878049,71.0487804878049,71.5975609756098,72.0463414634146,72.4975609756098,72.9975609756098,73.3975609756098,73.7,74.1512195121951,74.6024390243903,75.0048780487805,75.409756097561,75.909756097561,76.4121951219512,76.7658536585366,77.2146341463415,77.6658536585366,78.1682926829268,78.6682926829268,79.119512195122,79.5170731707317,79.9682926829268,80.1170731707317,80.5682926829269,80.819512195122,81.2707317073171,81.7219512195122,82.0243902439024,82.0243902439024,,
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.285,61.01,61.697,62.346,62.961,63.542,64.092,64.614,65.108,65.579,66.027,66.453,66.857,67.241,67.607,67.958,68.298,68.628,68.949,69.263,69.573,69.878,70.178,70.47,70.752,71.021,71.273,71.505,71.717,71.908,72.079,72.232,72.369,72.496,72.613,72.722,72.824,72.917,73.004,73.084,73.16,73.232,73.3,73.367,73.434,73.505,73.584,73.67,73.764,73.868,73.979,74.096,74.217,74.338,74.458,74.577,74.694,,
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.6009231598976,55.1511806901478,55.6822258375895,56.1932581470476,56.6845516557508,57.160198003944,57.6255379474971,58.0849847984207,58.5429463531806,58.9997962338844,59.4532454983032,59.9004681571035,60.3355223490861,60.7558710896725,61.1613626620259,61.5535240641398,61.9365383805121,62.3149054880761,62.6926797175958,63.0719435243535,63.4527296810758,63.8338716064599,64.2140872941677,64.5873019270077,64.9586867912728,65.325688096927,65.6883317907645,66.0481359409573,66.4048071175458,66.7629242592258,67.1272015397684,67.5030274067513,67.8932496855926,68.294230439944,68.7068912237003,69.1250271356365,69.54257866395,69.953403040644,70.3487203359703,70.7267405679957,71.0840676462609,71.4197534293778,71.737694213926,72.0396247757774,72.3296282205291,72.6096942203558,72.8822031414918,73.1490195727958,73.4108657304913,73.6692339651193,73.9224147133129,74.1701151987695,74.4097324494745,74.6403948358198,74.8628564002532,75.0776424083584,75.2866736438754,,
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.204,43.511,43.817,44.121,44.424,44.728,45.033,45.34,45.65,45.962,46.273,46.578,46.876,47.166,47.449,47.722,47.985,48.244,48.503,48.771,49.06,49.38,49.74,50.14,50.58,51.055,51.553,52.064,52.576,53.085,53.589,54.09,54.594,55.106,55.628,56.158,56.698,57.246,57.801,58.359,58.923,59.494,60.07,60.648,61.224,61.793,62.348,62.886,63.402,63.893,64.357,64.795,65.208,65.6,65.975,66.335,66.683,,
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.267,63.575,63.871,64.157,64.435,64.709,64.982,65.255,65.528,65.8,66.067,66.323,66.565,66.789,66.995,67.183,67.352,67.508,67.657,67.804,67.955,68.115,68.287,68.475,68.681,68.904,69.143,69.394,69.656,69.93,70.222,70.537,70.878,71.248,71.646,72.071,72.522,72.991,73.473,73.959,74.447,74.934,75.418,75.892,76.351,76.786,77.187,77.553,77.881,78.173,78.43,78.656,78.86,79.05,79.231,79.409,79.584,,
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.671,34.941,35.257,35.626,36.049,36.52,37.03,37.564,38.113,38.674,39.254,39.867,40.522,41.217,41.943,42.686,43.431,44.156,44.838,45.458,45.996,46.435,46.778,47.032,47.206,47.298,47.309,47.26,47.189,47.138,47.183,47.406,47.839,48.475,49.283,50.163,50.984,51.641,52.082,52.314,52.423,52.543,52.814,53.323,54.084,55.052,56.136,57.207,58.167,58.977,59.631,60.155,60.615,61.066,61.527,62.007,62.505,,
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.609,44.211,45.833,47.415,48.914,50.303,51.581,52.778,53.921,55.011,56.052,57.046,57.995,58.902,59.77,60.6,61.393,62.15,62.869,63.548,64.185,64.771,65.306,65.793,66.235,66.644,67.034,67.413,67.789,68.16,68.522,68.864,69.172,69.439,69.664,69.85,70,70.127,70.241,70.352,70.473,70.616,70.783,70.97,71.17,71.362,71.521,71.629,71.681,71.679,71.643,71.598,71.574,71.592,71.659,71.776,71.934,,
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.329,58.13,58.872,59.531,60.104,60.602,61.052,61.494,61.962,62.468,63.017,63.604,64.21,64.818,65.422,66.02,66.615,67.207,67.791,68.354,68.88,69.348,69.747,70.074,70.329,70.521,70.668,70.789,70.9,71.008,71.108,71.187,71.235,71.248,71.235,71.209,71.186,71.184,71.221,71.307,71.456,71.676,71.958,72.287,72.652,73.028,73.393,73.728,74.02,74.265,74.465,74.633,74.788,74.947,75.117,75.3,75.496,,
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.0544135925826,56.536488719677,57.0007149577625,57.4479722436981,57.8793734569607,58.3002643764214,58.7164449674454,59.132118124467,59.55155410224,59.9755220796666,60.4019911967897,60.82791825508,61.2465544055346,61.6541948583062,62.0495604612892,62.4332258252206,62.8089423812347,63.1805142788486,63.5517973162914,63.9238859023422,64.296072250019,64.6662616776244,65.032727248995,65.3906851145191,65.7438283759256,66.0907719197104,66.4321230677501,66.7699387069684,67.1055647131615,67.4427012916922,67.7861914138206,68.140639068242,68.5082053146936,68.8859866689222,69.274383384272,69.6679787914516,70.0615832969396,70.4494594665082,70.8239105739132,71.1829326838039,71.5298314829906,71.8501708564076,72.1556211331992,72.4432786850988,72.717823026967,72.9825373380929,73.2403874519773,73.4914220767816,73.7347319890022,73.9804575428207,74.2220028650888,74.4590556400681,74.6884191733679,74.9110522560834,75.1271940228283,75.3354843581914,75.5400506153497,,
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.2357261875548,40.7106147912187,41.1947721472741,41.6868984747927,42.181012946146,42.6567528991085,43.0892705495047,43.4624665318651,43.7695858475568,44.0162405846723,44.2233138287275,44.4224067439498,44.6462694196184,44.9195269846938,45.2562445543443,45.6632131599328,46.1371782765384,46.6533265954462,47.1809758559507,47.6949380477136,48.1799894954183,48.6337183849688,49.0670428854878,49.4862579235407,49.8914620698693,50.2741571128765,50.6232656200868,50.9357454952627,51.2141093221599,51.4693263198252,51.7209722022559,51.9931100742219,52.3003510589747,52.645822667624,53.0226691634281,53.4244667702266,53.8482383950003,54.2914854321821,54.751957226065,55.2300304489573,55.729413039882,56.2571021273505,56.8177628119103,57.4102877448907,58.0291932082017,58.6664864871333,59.3139136878378,59.9596192673043,60.5919570539325,61.2019289409397,61.7791981413611,62.3168705571668,62.815987448887,63.2776503796616,63.7017169572641,64.0895866544639,64.4451978135641,,
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.5148600822972,39.9290486269794,40.3453441388035,40.7721475971956,41.2154914590699,41.6774811678202,42.1558423512625,42.6423214156958,43.1299362804096,43.6138629999692,44.0918687596568,44.5638150964943,45.0303790020569,45.4891908602416,45.9379691944547,46.3720104282372,46.7873359653546,47.1840834347005,47.5653830977438,47.9352411390812,48.2997359462267,48.6643876923438,49.0305681422342,49.3954848056351,49.7526773115215,50.0880313055971,50.3841931252025,50.6295867000752,50.8200264992821,50.9655506926681,51.084634241724,51.201539137836,51.3365265955975,51.4969262498653,51.6774005656579,51.8801441222564,52.1161786159361,52.3967452886324,52.7296661077268,53.12049369516,53.5737272044774,54.092204058846,54.6703809248671,55.2997825999615,55.9706107053076,56.6693443096383,57.3825408106057,58.0936442114421,58.7845295838932,59.439901236278,60.0500259762707,60.6128024328675,61.1370118051692,61.6298426973199,62.0930431666334,62.5278654126279,62.9354735127997,,
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4219512195122,77.390243902439,76.8365853658537,76.0463414634146,77.7463414634146,79.109756097561,76.8268292682927,79.2756097560976,79.6365853658537,79.9609756097561,81.7707317073171,80.6682926829268,80.9487804878049,81.2951219512195,82.6829268292683,81.5,81.8414634146342,81.7926829268293,82.3829268292683,82.2609756097561,82.0731707317073,82.6560975609756,82.6560975609756,,
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.369,59.769,60.177,60.611,61.078,61.579,62.104,62.631,63.144,63.634,64.097,64.528,64.934,65.321,65.694,66.067,66.459,66.874,67.308,67.751,68.171,68.529,68.801,68.975,69.058,69.079,69.086,69.121,69.209,69.351,69.511,69.628,69.66,69.593,69.452,69.31,69.267,69.399,69.744,70.296,71.002,71.775,72.511,73.128,73.593,73.896,74.059,74.144,74.207,74.27,74.352,74.462,74.593,74.741,74.906,75.088,75.284,,
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.4803743771465,46.0815789998323,46.677344273122,47.2681433988091,47.8518782353065,48.4197905551691,48.9617202794276,49.4713130661775,49.947155041424,50.3944332278093,50.8265133930907,51.2614157161901,51.71441158533,52.1948493890808,52.7032727091247,53.2361504607897,53.7833910341503,54.3285493476011,54.8549071358132,55.3519888323203,55.8121422310812,56.244578242633,56.6364262493571,57.007181553217,57.3618352935471,57.7041305814892,58.0400973414598,58.3891920706284,58.7216868862794,59.0656209879487,59.4087457838064,59.7256442016779,60.0822291662065,60.4133139441183,60.7379217164681,61.0570097280763,61.3827870450061,61.7157763693393,62.048428522314,62.366938146474,62.6708877043104,62.9961993048126,63.3177638275614,63.6487155741752,63.9897744468645,64.3364536175251,64.6984217446825,65.0668844081296,65.4337907713218,65.8124165630166,66.1807943230881,66.5226218606555,66.8371695020695,67.1313969626417,67.3996051362059,67.6473864012714,67.8822078977277,,
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.0940384627115,47.6188476831215,48.2253296190508,48.9406679041605,49.7704046128324,50.681649777279,51.6278201141743,52.5599962345828,53.4389152063392,54.2349249406552,54.9649305406358,55.6172781813643,56.2057717063584,56.779720984495,57.3352782725009,57.8416900130804,58.3426091369794,58.8149455353157,59.2588206843693,59.6555745900144,60.0354874444457,60.3971443741171,60.7477346923954,61.0602420984791,61.3481774411058,61.6666783613973,62.011001646968,62.291945262106,62.5535371626175,62.795277543769,63.0249811794047,63.2456854371386,63.4126230724514,63.5703333648225,63.784944104264,64.0310270639544,64.3233531886371,64.6391305394826,64.9346918649654,65.206664961589,65.5077877778226,65.8227192955063,66.1324996838923,66.4540098680337,66.7919943343968,67.1164698477811,67.475602825923,67.8243331744981,68.1536334893591,68.4975864346236,68.8087189393515,69.1236802268442,69.4062791263274,69.6771911735369,69.9186749839553,70.1491181831683,70.3668241627114,,
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.602,47.089,47.501,47.829,48.08,48.264,48.401,48.522,48.656,48.822,49.037,49.309,49.634,50.006,50.426,50.896,51.418,51.985,52.582,53.196,53.807,54.396,54.949,55.462,55.931,56.395,56.905,57.48,58.098,58.708,59.206,59.464,59.394,58.944,58.112,56.902,55.351,53.584,51.75,49.971,48.405,47.195,46.394,46.021,46.078,46.521,47.266,48.171,49.112,50.014,50.826,51.53,52.158,52.738,53.268,53.745,54.174,,
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.2453900698002,50.7477600977156,51.3891695246553,52.2618080362476,53.3678007626557,54.6706219152451,56.0457879809408,57.4013655936997,58.6856324154402,59.7882647207108,60.769345269037,61.5902626147125,62.3139769621433,62.9808289026509,63.6275176072827,64.1576951595877,64.7056302965566,65.2129580271308,65.6833938541445,66.0920505699139,66.4742103850574,66.866058304161,67.2294034877219,67.5064200514097,67.7315430726629,68.020487032039,68.3775460577845,68.5801278169629,68.7691558724448,68.9057485325191,69.0403405914382,69.1624392605297,69.1861597655835,69.1929082645748,69.321502518832,69.5418864573589,69.8726174829973,70.2293335711721,70.5751576956531,70.8624873883376,71.2171637413152,71.5994488634675,71.9576468832241,72.311145954879,72.6793321961348,72.9883108800588,73.3481306524987,73.662441974215,73.9303490388643,74.217410737746,74.443005658712,74.7136664108212,74.9267045283947,75.1482690827433,75.3429799480451,75.5296671748282,75.7156592203858,,
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.8473170731707,70.1026829268293,69.0953658536585,70.2043902439024,71.5090243902439,71.3251219512195,71.520243902439,71.6039024390244,71.3136585365854,70.9285365853659,70.8043902439024,71.7353658536585,71.0246341463415,71.3321951219512,71.2441463414634,70.8673170731707,70.9580487804878,70.809512195122,70.6046341463415,70.4821951219512,70.4821951219512,70.4607317073171,70.8368292682927,70.7778048780488,70.32,70.5012195121951,72.0807317073171,71.9346341463415,71.7621951219512,71.4253658536585,71.1607317073171,70.3641463414634,70.2343902439025,68.9104878048781,68.530243902439,69.0063414634147,70.1080487804878,70.9090243902439,71.219512195122,71.5707317073171,72.0195121951219,71.6585365853659,71.7609756097561,72.0609756097561,71.9609756097561,71.2536585365854,71.0560975609756,70.9,71.8121951219512,72.9146341463415,73.2682926829268,73.5634146341464,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.3219512195122,,
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.4463902439024,68.7377317073171,68.9981219512195,69.2230731707317,69.4110487804878,69.5610243902439,69.6744634146341,69.7613414634146,69.8351463414634,69.9048536585366,69.9834634146341,70.0814390243902,70.2053170731707,70.3581707317073,70.5425609756098,70.7576097560976,70.998512195122,71.2562926829268,71.5224634146342,71.7944634146342,72.0726097560976,72.3576829268293,72.6534634146341,72.9588780487805,73.2719268292683,73.585756097561,73.8946097560976,74.193756097561,74.4803414634146,74.7524146341463,75.0104146341463,75.4634146341463,75.7707317073171,75.7121951219512,76.3707317073171,76.5121951219512,76.519512195122,76.880487804878,77.0170731707317,77.7707317073171,77.8731707317073,77.8243902439025,77.9658536585366,77.7268292682927,79.1219512195122,79.4317073170732,79.2878048780488,79.3829268292683,80.5390243902439,80.6365853658537,80.6317073170732,80.9878048780488,81.3926829268293,81.8,82.2292682926829,82.2926829268293,82.2926829268293,,
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.7868292682927,70.0324390243903,69.430487804878,69.8290243902439,71.0280487804878,70.7265853658537,70.7073170731707,70.3939024390244,70.0429268292683,69.7968292682927,69.8353658536586,70.1646341463415,69.8787804878049,69.8134146341464,69.7409756097561,68.9253658536585,69.0478048780488,69.1046341463415,68.9878048780488,68.4956097560976,68.8085365853659,68.7863414634146,69.3282926829268,69.1190243902439,69.1629268292683,69.2914634146342,70.6224390243903,70.6929268292683,70.6153658536585,70.1553658536586,69.2731707317073,69.0324390243903,68.3960975609756,66.7226829268293,65.6643902439025,66.3912195121951,68.7765853658537,69.3492682926829,69.0121951219512,69.7429268292683,70.3146341463415,70.7609756097561,70.9609756097561,71.2658536585366,72.0268292682927,71.3560975609756,70.8658536585366,71.019512195122,72.419512195122,73.0804878048781,73.4829268292683,73.5756097560976,73.7780487804878,73.9829268292683,74.1243902439024,74.4804878048781,74.5292682926829,,
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.828,65.301,65.757,66.199,66.629,67.055,67.486,67.928,68.388,68.865,69.36,69.869,70.384,70.897,71.4,71.887,72.352,72.793,73.209,73.602,73.974,74.33,74.677,75.02,75.362,75.702,76.036,76.363,76.68,76.99,77.296,77.607,77.926,78.253,78.588,78.925,79.256,79.573,79.872,80.15,80.407,80.645,80.87,81.089,81.304,81.523,81.748,81.981,82.22,82.462,82.704,82.937,83.155,83.355,83.536,83.7,83.849,,
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,73.219512195122,72.7682926829268,72.919512195122,72.6682926829268,73.519512195122,73.6707317073171,74.2707317073171,74.3219512195122,74.5219512195122,75.9243902439025,75.4243902439025,75.5731707317073,75.8219512195122,75.9707317073171,76.1707317073171,76.3707317073171,76.5707317073171,76.7707317073171,76.9707317073171,77.1707317073171,77.3707317073171,77.5707317073171,77.7219512195122,77.8707317073171,78.0707317073171,78.2219512195122,78.3707317073171,78.5707317073171,78.7219512195122,78.8707317073171,79.0219512195122,79.1707317073171,79.3219512195122,79.4707317073171,79.6219512195122,,
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.458,48.88,49.307,49.738,50.168,50.593,51.009,51.413,51.808,52.195,52.572,52.94,53.305,53.676,54.066,54.492,54.976,55.525,56.141,56.823,57.56,58.339,59.139,59.937,60.717,61.469,62.189,62.878,63.536,64.158,64.733,65.253,65.716,66.129,66.502,66.848,67.184,67.526,67.889,68.284,68.722,69.209,69.738,70.296,70.873,71.456,72.029,72.58,73.097,73.572,73.999,74.377,74.717,75.026,75.309,75.573,75.821,,
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.995,62.367,62.743,63.122,63.496,63.856,64.186,64.476,64.718,64.908,65.045,65.134,65.186,65.213,65.221,65.209,65.172,65.111,65.037,64.971,64.951,65.022,65.205,65.499,65.887,66.33,66.772,67.156,67.44,67.605,67.643,67.563,67.408,67.221,67.03,66.867,66.761,66.722,66.752,66.852,67.006,67.185,67.362,67.521,67.665,67.82,68.022,68.302,68.671,69.119,69.616,70.117,70.577,70.961,71.258,71.468,71.61,,
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.962,40.444,40.924,41.401,41.876,42.351,42.828,43.31,43.796,44.283,44.771,45.257,45.735,46.203,46.656,47.094,47.517,47.926,48.317,48.683,49.005,49.26,49.442,49.56,49.634,49.694,49.781,49.932,50.176,50.53,51.003,51.595,52.278,53.022,53.808,54.616,55.43,56.239,57.028,57.782,58.485,59.129,59.717,60.256,60.752,61.212,61.65,62.079,62.509,62.944,63.388,63.836,64.28,64.713,65.133,65.539,65.932,,
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.397,37.995,38.626,39.281,39.956,40.643,41.339,42.046,42.764,43.495,44.241,45.009,45.803,46.624,47.474,48.355,49.271,50.215,51.18,52.154,53.12,54.061,54.964,55.826,56.648,57.437,58.208,58.98,59.766,60.573,61.399,62.237,63.077,63.911,64.739,65.568,66.408,67.267,68.144,69.035,69.936,70.842,71.737,72.603,73.418,74.151,74.771,75.269,75.648,75.92,76.112,76.259,76.401,76.571,76.783,77.042,77.339,,
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.6961255720296,47.784972482172,48.3739503149826,48.464850428852,49.0585279064656,49.6522723120093,50.7060640713999,51.2613618221104,51.8049173872822,52.3544887908127,52.9266132077517,53.5369881910702,54.1627163342096,54.859190358375,55.5643277051418,56.2678031696272,56.9290451401483,57.4901925978014,57.9681098160715,58.3734721872268,58.7453938418689,59.1410490146722,59.6041023508569,60.188557236788,60.8884248068402,61.6929422021006,62.5505954881149,63.4281704347938,64.2450337727598,65.046210287987,65.7548049821341,66.3578118654683,66.837911843295,67.327139866339,67.7634825762121,68.1836587492585,68.5550656818562,68.8859335067314,69.1994339446329,69.5046331610513,69.7955532072658,70.0793075704126,70.3442224213871,70.6035118462185,70.8649573170077,71.1119383406365,71.3633866283478,71.5989716185062,71.8339535789692,72.0600866040711,72.2717696079666,72.4739693721583,72.6754926414208,72.8849023505286,73.0877371857513,73.2857581521174,73.4917998008008,,
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.082,57.674,58.199,58.662,59.076,59.454,59.814,60.172,60.544,60.94,61.369,61.837,62.334,62.852,63.385,63.928,64.474,65.016,65.548,66.064,66.562,67.04,67.501,67.949,68.385,68.81,69.226,69.635,70.039,70.438,70.836,71.235,71.633,72.029,72.418,72.796,73.158,73.498,73.814,74.103,74.364,74.598,74.809,75.002,75.18,75.347,75.505,75.656,75.802,75.948,76.096,76.251,76.412,76.579,76.753,76.933,77.118,,
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1414634146341,,,,,,,,,,,,67.5048780487805,65.2390243902439,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.7014789341713,48.2411839510604,48.8654739755208,49.6034956981523,50.4644562331007,51.4124168704456,52.3966506526263,53.3660886072347,54.2781966434566,55.100851445476,55.8525991012485,56.5208958091549,57.121416230899,57.7073759926043,58.274936720453,58.7914502413568,59.304282312946,59.7883815086756,60.2430181891404,60.6473983913155,61.0339568902598,61.3998806447203,61.7534745123245,62.0661051669086,62.3534713275572,62.6764965881524,63.0314225427351,63.3222483556667,63.5978419859614,63.8571328679037,64.1067505621127,64.3469464737231,64.5326748241884,64.7048407643032,64.9376509670097,65.2027583803683,65.5152227315201,65.8468805369683,66.1557317387349,66.4314062147713,66.7315273831411,67.042884397951,67.3425174913558,67.6495205806687,67.9698538130934,68.2714442396306,68.6092081725337,68.9348713605665,69.2400305993889,69.5642625130008,69.8557975594872,70.1560017377865,70.4235363940129,70.6809432855081,70.9084091299172,71.1266833653779,71.3337250409241,,
"Macedonia, FYR",MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.633,61.259,61.87,62.469,63.06,63.642,64.216,64.775,65.313,65.824,66.301,66.736,67.128,67.474,67.773,68.02,68.212,68.355,68.462,68.549,68.64,68.764,68.936,69.162,69.442,69.76,70.094,70.414,70.7,70.945,71.152,71.331,71.502,71.68,71.871,72.08,72.309,72.55,72.795,73.038,73.267,73.47,73.642,73.782,73.893,73.986,74.077,74.18,74.305,74.457,74.632,74.824,75.019,75.207,75.384,75.549,75.703,,
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,28.199,28.345,28.535,28.782,29.097,29.489,29.959,30.496,31.086,31.72,32.388,33.078,33.782,34.493,35.205,35.921,36.645,37.385,38.142,38.909,39.677,40.435,41.173,41.879,42.545,43.17,43.759,44.315,44.838,45.323,45.746,46.076,46.305,46.445,46.52,46.573,46.658,46.823,47.103,47.515,48.069,48.758,49.54,50.373,51.224,52.057,52.839,53.553,54.193,54.756,55.249,55.694,56.122,56.556,57.007,57.478,57.966,,
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.5952926829268,68.887243902439,69.173756097561,69.4552682926829,69.7331951219512,70.0075365853659,70.2792926829268,70.547,70.8116829268293,71.0728536585366,71.33,71.5846341463415,71.8362682926829,72.0848780487805,72.3304878048781,72.5735853658537,72.8146829268293,73.052756097561,73.2888292682927,73.5223902439024,73.7534390243902,73.9814878048781,74.2075365853659,74.4305609756098,74.6510975609756,74.8691219512195,75.0856341463415,75.3001463414634,75.5131707317073,75.7251707317073,75.9356829268293,76.1446829268293,76.3516585365854,76.5561463414634,76.7581219512195,77.1414634146341,77.1414634146341,77.590243902439,77.3878048780488,77.3,78.2,78.8439024390244,78.7390243902439,78.5463414634146,79.2536585365854,79.3,79.4390243902439,79.7926829268293,79.6365853658537,80.2414634146342,81.3975609756098,80.7463414634146,80.7463414634146,81.7463414634146,81.9463414634146,81.7975609756098,81.7975609756098,,
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.714,43.384,44.136,44.993,45.95,46.967,47.982,48.927,49.751,50.437,50.989,51.433,51.818,52.189,52.564,52.954,53.361,53.772,54.179,54.581,54.978,55.371,55.761,56.145,56.526,56.904,57.278,57.65,58.018,58.383,58.743,59.099,59.448,59.791,60.128,60.463,60.796,61.131,61.467,61.802,62.133,62.452,62.757,63.046,63.323,63.597,63.88,64.181,64.501,64.838,65.178,65.506,65.805,66.066,66.285,66.464,66.612,,
